area,city,lattitude,logitude,property_type,bedrooms,bathrooms,land_area,building_area,floors,maid_bedrooms,maid_bathrooms,certificate,voltage,building_age,year,condition,garage,carport,price
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,1.0,90.0,60.0,1.0,0.0,0.0,,1300 mah,9.0,2013.0,bagus,0,1,960000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,95.0,105.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,1,0,1980000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,151.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,7700 mah,4.0,2018.0,bagus,0,1,1500000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,3.0,167.0,160.0,1.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,7.0,2015.0,bagus,0,1,1920000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,72.0,140.0,2.0,1.0,0.0,shm - sertifikat hak milik,3500 mah,3.0,2019.0,bagus,0,1,1560000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,132.0,125.0,2.0,0.0,0.0,shm - sertifikat hak milik,5500 mah,6.0,2016.0,bagus,1,1,2520000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,95.0,105.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,1,1,1980000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,4.0,110.0,140.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,1,1,2640000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,113.0,150.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,bagus,1,1,2040000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,78.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,1,1,1650000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,180.0,112.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus,1,1,1410000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,120.0,77.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,0,1,1200000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,140.0,200.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus,1,0,1650000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,180.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,6.0,2016.0,bagus,0,1,1900000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,158.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,5.0,2017.0,bagus sekali,0,1,2550000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,60.0,73.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,1480000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,4.0,246.0,320.0,2.0,1.0,1.0,shm - sertifikat hak milik,5500 mah,5.0,2017.0,bagus,1,1,5700000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,4.0,200.0,365.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,3500000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,1.0,112.0,56.0,1.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,1,1570000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,70.0,115.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,970000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,2.0,120.0,180.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,10.0,2012.0,bagus,0,1,1950000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,250.0,225.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,7.0,2015.0,bagus sekali,1,1,3000000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,5.0,4.0,425.0,237.0,2.0,2.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,1,1,4000000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,2.0,170.0,200.0,2.0,1.0,1.0,shm - sertifikat hak milik,900 mah,12.0,2010.0,butuh renovasi,1,1,750000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,65.0,78.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,0,1,800000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,178.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,0,1,2500000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,101.0,78.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,890000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,118.0,160.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,4.0,2018.0,bagus,0,1,2200000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,234.0,400.0,2.0,1.0,1.0,shm - sertifikat hak milik,3300 mah,4.0,2018.0,bagus,1,1,4200000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,158.0,145.0,2.0,1.0,0.0,shm - sertifikat hak milik,3300 mah,7.0,2015.0,bagus,0,1,4000000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,6.0,4.0,321.0,500.0,2.0,1.0,1.0,shm - sertifikat hak milik,6600 mah,27.0,1995.0,bagus,1,1,3500000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,500.0,460.0,2.0,1.0,1.0,hgb - hak guna bangunan,7700 mah,7.0,2015.0,bagus sekali,0,1,6850000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,300.0,250.0,2.0,2.0,1.0,shm - sertifikat hak milik,4400 mah,3.0,2019.0,bagus,0,1,3950000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,150.0,220.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1900000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,710.0,388.0,2.0,2.0,1.0,shm - sertifikat hak milik,3500 mah,22.0,2000.0,bagus,1,1,6200000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,387.0,175.0,1.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,9.0,2013.0,bagus,1,0,4500000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,4.0,72.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1090000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,60.0,70.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,680000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,140.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,5.0,2017.0,bagus sekali,1,1,1500000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,132.0,90.0,1.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,17.0,2005.0,bagus,1,1,1200000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,80.0,138.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1350000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,2.0,1.0,75.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,525000000.0
Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,93.0,88.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1170000000.0
Pangkalan Jati, Depok,-6.3212495,106.7884925,rumah,3.0,2.0,93.0,88.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1170000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,68.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,400000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,109.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,1,0,1560000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,1.0,1.0,72.0,43.0,1.0,1.0,0.0,shm - sertifikat hak milik,1300 mah,8.0,2014.0,bagus,0,1,750000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1.0,0.0,hgb - hak guna bangunan,1300 mah,5.0,2017.0,bagus,0,1,660000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,108.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,1,1,960000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1.0,0.0,hgb - hak guna bangunan,1300 mah,2.0,2020.0,bagus,0,1,660000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,120.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1200000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,793000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,109.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,1.0,2021.0,bagus,0,1,1560000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,66.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,baru,1,1,484000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,60.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,300000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,1.0,1.0,72.0,43.0,1.0,1.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,bagus,0,1,750000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,50.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,0,235000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,90.0,160.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,bagus,0,1,1320000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1.0,0.0,hgb - hak guna bangunan,1300 mah,8.0,2014.0,bagus,0,1,660000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,1.0,81.0,81.0,1.0,1.0,0.0,shm - sertifikat hak milik,1300 mah,5.0,2017.0,bagus,1,0,900000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,164.0,95.0,1.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,1,1,1260000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,90.0,160.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,5.0,2017.0,bagus,0,1,1320000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,1.0,1.0,72.0,43.0,1.0,1.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,0,1,750000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,72.0,42.0,1.0,1.0,0.0,,1300 mah,3.0,2019.0,bagus,1,1,780000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,120.0,100.0,2.0,1.0,0.0,shm - sertifikat hak milik,3300 mah,4.0,2018.0,bagus,1,1,1200000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,1.0,1.0,72.0,43.0,1.0,1.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,bagus,0,1,750000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1.0,0.0,hgb - hak guna bangunan,1300 mah,1.0,2021.0,bagus,0,1,660000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,120.0,100.0,2.0,1.0,0.0,shm - sertifikat hak milik,3300 mah,8.0,2014.0,bagus,1,1,1200000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,84.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,1,1,1020000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,101.0,78.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,901000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,101.0,91.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,901000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,3.0,91.0,101.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,1110000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,60.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,485000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,3.0,600.0,300.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,12.0,2010.0,bagus,1,1,4000000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,84.0,75.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,1,0,1200000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,68.0,56.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,800000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,70.0,69.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,750000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,68.0,38.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,600000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,1.0,72.0,52.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,650000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,84.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,917000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,2.0,70.0,118.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,950000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,70.0,115.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,955000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,4.0,124.0,135.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1870000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,63.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,285000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,,,84.0,75.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,0,1330000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,4.0,158.0,133.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,2490000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,142.0,126.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,2280000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,50.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,230000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,101.0,78.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,800000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,55.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,387000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,72.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,485000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,73.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,baru,0,1,525000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,120.0,79.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,0.0,2022.0,baru,1,1,1600000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,2.0,60.0,80.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,1,1,445000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,144.0,68.0,1.0,0.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,6.0,2016.0,bagus,0,1,1450000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,50.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,bagus sekali,1,1,200000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,5.0,4.0,112.0,120.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,1,0,1800000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,66.0,50.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,bagus,0,1,750000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,1.0,119.0,80.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,12.0,2010.0,bagus,1,1,650000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,110.0,103.0,2.0,1.0,1.0,shm - sertifikat hak milik,5500 mah,1.0,2021.0,baru,0,1,2280000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,96.0,103.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1670000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,84.0,85.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1410000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,84.0,75.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1330000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,106.0,75.0,2.0,0.0,0.0,shm - sertifikat hak milik,5500 mah,1.0,2021.0,baru,0,1,1940000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,4.0,129.0,120.0,2.0,1.0,1.0,shm - sertifikat hak milik,5500 mah,1.0,2021.0,baru,0,1,2790000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,84.0,75.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1330000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,baru,1,1,508000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,4.0,4.0,96.0,103.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,1,1,1500000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,52.0,63.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,622000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,3.0,230.0,150.0,2.0,0.0,0.0,,2200 mah,3.0,2019.0,bagus,0,1,1600000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,92.0,74.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1100000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,76.0,66.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,799000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,72.0,72.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,7.0,2015.0,baru,0,1,590000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,75.0,60.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,755000000.0
Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,2.0,121.0,71.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1230000000.0
Cibubur, Depok,-6.3605754,106.9591808,rumah,2.0,1.0,50.0,30.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,500000000.0
Cibubur, Depok,-6.3605754,106.9591808,rumah,3.0,2.0,62.0,70.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,baru,0,1,699000000.0
Cibubur, Depok,-6.3605754,106.9591808,rumah,3.0,2.0,235.0,225.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus,1,0,2600000000.0
Cibubur, Depok,-6.3605754,106.9591808,rumah,2.0,2.0,98.0,78.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,0,1,1200000000.0
Sukatani, Depok,-6.3942805,106.888672,rumah,3.0,2.0,70.0,69.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,875000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,2.0,1.0,80.0,45.0,1.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,1,0,660000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,2.0,1.0,80.0,45.0,1.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus,1,1,660000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,2.0,1.0,87.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,1,1,690000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,3.0,3.0,109.0,144.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,bagus sekali,1,1,800000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,3.0,1.0,128.0,110.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,16.0,2006.0,butuh renovasi,0,1,1250000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,2.0,1.0,87.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,7.0,2015.0,bagus,0,0,690000000.0
Cipayung, Depok,-6.4325705,106.8031284,rumah,2.0,1.0,120.0,57.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus sekali,0,1,950000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,3.0,106.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,3300 mah,7.0,2015.0,bagus,1,0,1800000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,3.0,96.0,75.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,0,1,1100000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,3.0,72.0,80.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1150000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,3.0,72.0,80.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1150000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,2.0,72.0,75.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,995000000.0
Beji, Depok,-6.3723065,106.818092,rumah,2.0,2.0,60.0,51.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,756000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,3.0,97.0,130.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1440000000.0
Beji, Depok,-6.3723065,106.818092,rumah,2.0,2.0,50.0,50.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,725000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,3.0,102.0,120.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1350000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,2.0,57.0,72.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,950000000.0
Beji, Depok,-6.3723065,106.818092,rumah,4.0,3.0,100.0,120.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1600000000.0
Beji, Depok,-6.3723065,106.818092,rumah,3.0,2.0,72.0,75.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,0,1,995000000.0
Beji, Depok,-6.3723065,106.818092,rumah,5.0,5.0,127.0,168.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,0,1,2300000000.0
Harjamukti, Depok,-6.3749655,106.8971395,rumah,3.0,3.0,125.0,136.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1950000000.0
Harjamukti, Depok,-6.3749655,106.8971395,rumah,2.0,1.0,72.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,770000000.0
Harjamukti, Depok,-6.3749655,106.8971395,rumah,4.0,4.0,300.0,317.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,2.0,2020.0,bagus,0,1,1350000000.0
Margonda, Depok,-6.3792957,106.8309995,rumah,2.0,2.0,90.0,45.0,1.0,1.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,bagus,0,1,900000000.0
Margonda, Depok,-6.3792957,106.8309995,rumah,3.0,4.0,194.0,120.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,1,1,4200000000.0
